term,Year,Session,emplid,Course,grade,status,degree,Major1,Major2
201709,2017,Fall,4047,1115,W,Drop,CS,PSYCH-BA,COMPSC-BS
201709,2017,Fall,4048,1115,WU,Fail,IS,INFOSCI-BS,""
201709,2017,Fall,4049,1115,W,Drop,"",GEO-BA,""
201709,2017,Fall,4050,1115,A,Pass,CS,COMPSC-BS,SOC-BA
201709,2017,Fall,384,1115,B,Pass,CS,COMPSC-BS,""
201709,2017,Fall,515,1115,F,Fail,CS,COMPSC-BS,""
201709,2017,Fall,4051,1115,WD,Drop,"",FILM-BA/FILMPROD,""
201709,2017,Fall,4052,1115,F,Fail,"",MATH-BS/APPLDMTH,PSYCH-BS
201709,2017,Fall,4053,1115,W,Drop,"",UNDECL-BA,""
201709,2017,Fall,4054,1115,B,Pass,"",BIO-BS,""
201709,2017,Fall,4055,1115,B,Pass,"",MATH-BA,""
201709,2017,Fall,386,1115,C,Pass,IS,INFOSCI-BS,""
201709,2017,Fall,985,1115,A,Pass,"",UNDECL-BA,""
201709,2017,Fall,4056,1115,A,Pass,"",CHEM-BA,""
201709,2017,Fall,4057,1115,D,Fail,IS,INFOSCI-BS,""
201709,2017,Fall,402,1115,A-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,1159,1115,F,Fail,"",UNDECL-BA,""
201709,2017,Fall,1068,1115,WU,Fail,"",UNDECL-BA,""
201709,2017,Fall,4058,1115,W,Drop,"",UNDECL-BA,""
201709,2017,Fall,404,1115,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4059,1115,A,Pass,"",UNDECL-BA,""
201709,2017,Fall,1578,1115,A,Pass,"",UNDECL-BA,""
201709,2017,Fall,4060,1115,F,Fail,"",UNDECL-BA,""
201709,2017,Fall,395,1115,A-,Pass,"",UNDECL-BA,""
201709,2017,Fall,992,1115,A-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4061,3130,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4062,3130,W,Drop,"",FINC-BBA,""
201709,2017,Fall,4063,3130,C,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4064,3130,B-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4065,3130,B-,Pass,CS,MATH-BA,COMPSC-BS
201709,2017,Fall,4066,3130,B+,Pass,"",MATH-BA,""
201709,2017,Fall,4067,3130,F,Fail,IS,INFOSCI-BS,""
201709,2017,Fall,677,3130,W,Drop,IS,INFOSCI-BS,""
201709,2017,Fall,4068,3130,B-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4069,3130,W,Drop,Grad-IS,INFOSYS-MS,""
201709,2017,Fall,4070,3130,C+,Pass,Grad-HI,HLTHINF-MS,""
201709,2017,Fall,4071,3130,C+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4072,3130,A-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,514,3130,F,Fail,CS,COMPSC-BS,""
201709,2017,Fall,4073,3130,W,Drop,CS,COMPSC-BS,""
201709,2017,Fall,4074,3130,B+,Pass,"",UNDECL-BA,""
201709,2017,Fall,4075,3130,A-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4076,3130,B+,Pass,IS,INFOSCI-BS,BUSADM-BBA/EBUS
201709,2017,Fall,4077,3130,A-,Pass,IS,INFOSCI-BS,FINC-BBA
201709,2017,Fall,4078,3130,A-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4079,3130,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4080,3130,A-,Pass,CS,COMPSC-BS,""
201709,2017,Fall,402,3130,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,986,3130,W,Drop,MMC,MULTI-BS,""
201709,2017,Fall,4081,3130,A+,Pass,MMC,MULTI-BS,""
201709,2017,Fall,4082,3130,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4083,3130,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4084,3130,B+,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4085,3130,A-,Pass,IS,INFOSCI-BS,""
201709,2017,Fall,263,3130,C,Pass,CS,COMPSC-BS,""
201709,2017,Fall,4086,3130,A-,Pass,IS,INFOSCI-BS,""
201709,2017,Fall,4087,3130,A,Pass,CS,COMPSC-BS,""
201709,2017,Fall,1008,3130,WD,Drop,IS,INFOSCI-BS,""
201709,2017,Fall,4088,3130,A,Pass,"",UNDECL-BA,""
201709,2017,Fall,4089,3130,A-,Pass,IS,INFOSCI-BS,""
201709,2017,Fall,4090,3130,A+,Pass,CS,COMPSC-BS,""
