term,Year,Session,emplid,Course,grade,status,degree,Major1,Major2
201802,2018,Spring,653,3130,WD,Drop,MMC,MULTI-BS,""
201802,2018,Spring,654,3130,B-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,655,3130,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,180,3130,D,Fail,CS,COMPSC-BS,""
201802,2018,Spring,656,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,315,3130,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,657,3130,C,Pass,"",PHYS-BS,""
201802,2018,Spring,658,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,659,3130,C,Pass,MMC,MULTI-BS,""
201802,2018,Spring,660,3130,C+,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,318,3130,C+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,661,3130,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,662,3130,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,663,3130,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,664,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,665,3130,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,666,3130,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,37,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,667,3130,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,668,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,669,3130,D,Fail,MMC,MULTI-BS,""
201802,2018,Spring,670,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,671,3130,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,672,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,673,3130,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,674,3130,B,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,675,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,676,3130,B-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,677,3130,D+,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,678,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,679,3130,B-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,680,3130,B+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,681,3130,B,Pass,CS,SPAN-BA/SPANISH,COMPSC-BS
201802,2018,Spring,332,3130,W,Drop,"",ART-BA/DIGITALART,""
201802,2018,Spring,682,3130,C+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,231,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,683,3130,D+,Fail,CS,COMPSC-BS,""
201802,2018,Spring,684,3130,C,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,685,3130,C,Pass,MMC,MULTI-BS,""
201802,2018,Spring,686,3130,A-,Pass,"",LING-BA,""
201802,2018,Spring,687,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,688,3130,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,298,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,689,3130,D,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,690,3130,B-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,691,3130,C+,Pass,CS,COMPSC-BS,PSYCH-BS
201802,2018,Spring,692,3130,B-,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,693,3130,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,694,3130,B,Pass,"",UNDECL-BA,""
201802,2018,Spring,695,3130,C,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,696,3130,B,Pass,"",PHYS-BS,""
201802,2018,Spring,697,3130,B+,Pass,"",UNDECL-BA,""
201802,2018,Spring,698,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,699,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,91,3130,C+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,700,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,313,3130,C,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,701,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,702,3130,B-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,703,3130,C+,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,704,3130,W,Drop,"",UNDECL-BA,""
201802,2018,Spring,705,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,706,3130,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,707,3130,A-,Pass,"",UNDECL-BA,""
201802,2018,Spring,708,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,709,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,710,3130,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,3,3130,B,Pass,"",PHIL-BA/PHILFLDS,""
201802,2018,Spring,711,3130,B,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,712,3130,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,713,3130,F,Fail,"",NONDG-UG,""
201802,2018,Spring,714,3130,F,Fail,IS,INFOSCI-BS,""
201802,2018,Spring,290,3130,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,715,3130,W,Drop,CS,COMPSC-BS,""
201802,2018,Spring,10,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,11,3130,B-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,716,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,717,3130,C,Pass,MMC,MULTI-BS,""
201802,2018,Spring,718,3130,C,Pass,CS,MHCCIS-BS,""
201802,2018,Spring,719,3130,C,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,720,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,721,3130,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,299,3130,B,Pass,"",PSYCH-BS,""
201802,2018,Spring,722,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,723,3130,A+,Pass,CS,COMPSC-BS,""
201802,2018,Spring,724,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,725,3130,A+,Pass,"",MHCIFS-BS,""
201802,2018,Spring,726,3130,A,Pass,"",UNDECL-BA,""
201802,2018,Spring,727,3130,B,Pass,MMC,MULTI-BS,ACCTPUB-BS
201802,2018,Spring,728,3130,B,Pass,IS,INFOSCI-BS,""
201802,2018,Spring,309,3130,F,Fail,CS,COMPSC-BS,""
201802,2018,Spring,729,3130,A,Pass,MMC,MULTI-BS,""
201802,2018,Spring,730,3130,C,Pass,CS,MHCCIS-BS,""
201802,2018,Spring,731,3130,A+,Pass,"",CBUIS-BA,""
201802,2018,Spring,732,3130,A,Pass,"",UNDECL-BA,""
201802,2018,Spring,733,3130,C,Pass,"",UNDECL-BA,""
201802,2018,Spring,734,3130,A-,Pass,CS,COMPSC-BS,""
201802,2018,Spring,735,3130,C,Pass,CS,COMPSC-BS,""
201802,2018,Spring,736,3130,A,Pass,CS,COMPSC-BS,""
201802,2018,Spring,737,3130,B,Pass,CS,COMPSC-BS,""
201802,2018,Spring,738,3130,F,Fail,"",UNDECL-BA,""
201802,2018,Spring,739,3130,B-,Pass,"",UNDECL-BA,""
201802,2018,Spring,740,3130,W,Drop,IS,INFOSCI-BS,""
201802,2018,Spring,741,3130,A+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,742,1115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,743,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,744,1115,A-,Pass,MMC,MULTI-BS,""
201809,2018,Fall,745,1115,F,Fail,"",BMF-BS,""
201809,2018,Fall,746,1115,B-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,747,1115,W,Drop,"",MATHTCH-BA,""
201809,2018,Fall,518,1115,WU,Fail,"",FINC-BBA,""
201809,2018,Fall,748,1115,C,Pass,"",MATH-BA,""
201809,2018,Fall,749,1115,C+,Pass,"",PABMF-BS,""
201809,2018,Fall,750,1115,B+,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,751,1115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,752,1115,D,Fail,"",UNDECL-BA,""
201809,2018,Fall,753,1115,A+,Pass,"",MHCACM-BS,""
201809,2018,Fall,754,1115,W,Drop,"",PHYS-BS,MATH-BS/APPLDMTH
201809,2018,Fall,755,1115,F,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,756,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,757,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,422,1115,C+,Pass,"",UNDECL-BA,""
201809,2018,Fall,758,1115,C+,Pass,"",UNDECL-BA,""
201809,2018,Fall,382,1115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,759,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,760,1115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,761,1115,WU,Fail,CS,COMPSC-BS,""
201809,2018,Fall,762,1115,D,Fail,"",UNDECL-BA,""
201809,2018,Fall,763,1115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,764,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,765,1115,A+,Pass,"",MATH-BA,""
201809,2018,Fall,766,1115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,767,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,768,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,251,3115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,769,3115,WD,Drop,Grad-HI,HLTHINF-MS,""
201809,2018,Fall,282,3115,AUD,Audit,"",NONDG-UG,""
201809,2018,Fall,770,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,471,3115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,600,3115,A-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,771,3115,B-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,632,3115,B,Pass,MMC,MULTI-BS,""
201809,2018,Fall,604,3115,C,Pass,MMC,MULTI-BS,""
201809,2018,Fall,546,3115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,772,3115,WD,Drop,CS,COMPSC-BS,""
201809,2018,Fall,447,3115,F,Fail,"",FILM-BA/FILMPROD,""
201809,2018,Fall,611,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,448,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,117,3115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,528,3115,B,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,481,3115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,549,3115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,773,3115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,774,3115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,275,3115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,60,3115,A,Pass,"",PHYS-BS,""
201809,2018,Fall,277,3115,W,Drop,"",BMF-BS,""
201809,2018,Fall,775,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,776,3115,A-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,777,3115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,220,3115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,592,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,488,3115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,778,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,779,3115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,640,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,780,3115,W,Drop,IS,INFOSCI-BS,""
201809,2018,Fall,136,3115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,517,3115,A,Pass,MMC,MULTI-BS,COMPSC-BS
201809,2018,Fall,164,3115,B-,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,598,3115,B-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,361,3115,A-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,543,3115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,362,3115,A+,Pass,"",MATH-BS/GENMATH,""
201809,2018,Fall,363,3115,B+,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,781,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,440,3115,W,Drop,IS,INFOSCI-BS,""
201809,2018,Fall,654,3115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,523,3115,WD,Drop,"",POLSCI-BA,""
201809,2018,Fall,173,3115,C,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,782,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,524,3115,B,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,783,3115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,579,3115,B,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,365,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,547,3115,B-,Pass,"",UNDECL-BA,""
201809,2018,Fall,784,3115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,785,3115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,786,3115,B-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,366,3115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,553,3115,A+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,554,3115,B+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,787,3115,B-,Pass,CS,PSYCH-BS,COMPSC-BS
201809,2018,Fall,788,3115,A+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,789,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,560,3115,A+,Pass,"",UNDECL-BA,""
201809,2018,Fall,247,3115,B,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,320,3115,B+,Pass,"",MHCMAT-BS/MHCAPLDMTH,MHCECN-BA/MHCFININTL
201809,2018,Fall,790,3115,B-,Pass,MMC,COMPSC-BS,MULTI-BS
201809,2018,Fall,791,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,625,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,360,3115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,414,3115,B+,Pass,Grad-HI,HLTHINF-MS,""
201809,2018,Fall,415,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,792,3115,D+,Fail,CS,COMPSC-BS,""
201809,2018,Fall,376,3115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,417,3115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,751,3115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,263,3115,C-,Fail,CS,COMPSC-BS,""
201809,2018,Fall,86,3115,C,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,237,3115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,443,3115,B,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,576,3115,C+,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,793,3115,B,Pass,"",ACCTPUB-BS,""
201809,2018,Fall,794,3115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,425,3115,B,Pass,CS,COMPSC-BS,LING-BA
201809,2018,Fall,795,3115,B+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,450,3115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,550,3115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,427,3115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,455,3115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,367,3115,D-,Fail,CS,COMPSC-BS,""
201809,2018,Fall,532,3115,B,Pass,"",ACTMATH-BS,""
201809,2018,Fall,458,3115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,796,3115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,501,3115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,504,3115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,797,3115,WD,Drop,"",UNDECL-BA,""
201809,2018,Fall,506,3115,B+,Pass,"",PHYS-BA,""
201809,2018,Fall,507,3115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,437,3115,A,Pass,"",ACTMATH-BS,""
201809,2018,Fall,487,3115,B,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,798,3115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,799,1115,W,Drop,"",GEO-BS,""
201809,2018,Fall,490,1115,F,Fail,"",PHYS-BS,""
201809,2018,Fall,800,1115,W,Drop,"",PHYS-BA,""
201809,2018,Fall,801,1115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,802,1115,F,Fail,"",PHYS-BS,""
201809,2018,Fall,803,1115,B,Pass,"",PHYS-BS,""
201809,2018,Fall,804,1115,A,Pass,"",PSYCH-BS,""
201809,2018,Fall,805,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,480,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,806,1115,B,Pass,"",MHCPHY-BS,""
201809,2018,Fall,421,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,807,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,808,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,809,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,810,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,811,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,812,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,813,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,814,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,815,1115,C,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,816,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,817,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,818,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,819,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,820,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,821,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,822,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,823,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,824,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,825,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,826,1115,W,Drop,IS,INFOSCI-BS,""
201809,2018,Fall,639,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,827,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,828,1115,C,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,829,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,830,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,831,1115,W,Drop,CS,COMPSC-BS,FILM-BA/SCREENWTG
201809,2018,Fall,544,1115,W,Drop,"",MATH-BA,""
201809,2018,Fall,832,1115,F,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,833,1115,A,Pass,"",MHCPHY-BS,MHCENG-BA
201809,2018,Fall,834,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,835,1115,F,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,836,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,612,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,837,1115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,838,1115,F,Fail,"",FINMATH-BS,""
201809,2018,Fall,839,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,840,1115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,484,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,841,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,842,1115,B+,Pass,"",UNDECL-BA,""
201809,2018,Fall,843,1115,F,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,844,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,845,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,846,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,847,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,848,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,849,1115,B,Pass,CS,COMPSC-BS,PHYS-BS
201809,2018,Fall,850,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,851,1115,D,Fail,"",UNDECL-BA,""
201809,2018,Fall,852,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,853,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,595,1115,D,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,854,1115,D,Fail,"",PHYS-BS,""
201809,2018,Fall,855,1115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,856,1115,D,Fail,"",MATH-BA,""
201809,2018,Fall,857,1115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,858,1115,W,Drop,CS,COMPSC-BS,ACTMATH-BS
201809,2018,Fall,859,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,475,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,860,1115,F,Fail,"",MATH-BS/APPLDMTH,""
201809,2018,Fall,861,1115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,862,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,863,1115,C,Pass,MMC,MULTI-BS,""
201809,2018,Fall,864,1115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,865,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,866,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,867,1115,A,Pass,"",MATH-BS/APPLDMTH,""
201809,2018,Fall,868,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,244,1115,F,Fail,"",BMF-BS,""
201809,2018,Fall,869,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,870,1115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,871,1115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,562,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,872,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,591,1115,D,Fail,"",UNDECL-BA,""
201809,2018,Fall,621,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,873,1115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,874,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,875,1115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,162,1115,B,Pass,CS,COMPSC-BS,""
201809,2018,Fall,876,1115,A-,Pass,"",MATH-BA,""
201809,2018,Fall,877,1115,F,Fail,"",PSYCH-BS,""
201809,2018,Fall,878,1115,W,Drop,"",PSYCH-BS,""
201809,2018,Fall,879,1115,A,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,880,1115,A+,Pass,"",ACTMATH-BS,""
201809,2018,Fall,881,1115,B,Pass,"",PABMF-BS,""
201809,2018,Fall,21,1115,C,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,882,1115,F,Fail,"",MATHTCH-BA,""
201809,2018,Fall,883,1115,F,Fail,"",BIO-BA,""
201809,2018,Fall,884,1115,B-,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,885,1115,W,Drop,"",BUSADM-BBA/MGMT,""
201809,2018,Fall,886,1115,A-,Pass,"",ACTMATH-BS,""
201809,2018,Fall,606,1115,WU,Fail,"",PSYCH-BS,""
201809,2018,Fall,887,1115,C,Pass,"",ECO-BA/ECOALY,PSYCH-BA
201809,2018,Fall,888,1115,C+,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,269,1115,B,Pass,CS,COMPSC-BS,ART-BA
201809,2018,Fall,889,1115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,890,1115,B-,Pass,"",UNDECL-BA,""
201809,2018,Fall,891,1115,B-,Pass,CS,COMPSC-BS,""
201809,2018,Fall,892,1115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,893,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,894,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,895,1115,C-,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,584,1115,D,Fail,IS,INFOSCI-BS,""
201809,2018,Fall,556,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,896,1115,A-,Pass,"",UNDECL-BA,""
201809,2018,Fall,897,1115,A,Pass,"",CMPMTH-BS/COMPMATH,""
201809,2018,Fall,898,1115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,899,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,900,1115,A-,Pass,IS,INFOSCI-BS,""
201809,2018,Fall,901,1115,W,Drop,CS,COMPSC-BS,POLSCI-BA
201809,2018,Fall,902,1115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,903,1115,W,Drop,IS,INFOSCI-BS,""
201809,2018,Fall,371,1115,B-,Pass,CS,COMPSC-BS,BMF-BS
201809,2018,Fall,904,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,905,1115,B,Pass,"",ACTMATH-BS,""
201809,2018,Fall,372,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,906,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,233,1115,D,Fail,CS,COMPSC-BS,""
201809,2018,Fall,907,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,601,1115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,908,1115,F,Fail,"",ART-BA,""
201809,2018,Fall,909,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,150,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,910,1115,A-,Pass,"",MATH-BA,""
201809,2018,Fall,911,1115,C+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,533,1115,W,Drop,"",UNDECL-BA,""
201809,2018,Fall,63,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,912,1115,A-,Pass,"",UNDECL-BA,""
201809,2018,Fall,913,1115,A,Pass,"",UNDECL-BA,""
201809,2018,Fall,914,1115,A-,Pass,"",UNDECL-BA,""
201809,2018,Fall,66,1115,B,Pass,"",UNDECL-BA,""
201809,2018,Fall,915,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,916,1115,C,Pass,"",UNDECL-BA,""
201809,2018,Fall,917,1115,A,Pass,"",PHYS-BS,""
201809,2018,Fall,130,1115,B+,Pass,"",UNDECL-BA,""
201809,2018,Fall,918,1115,B+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,919,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,920,1115,F,Fail,"",UNDECL-BA,""
201809,2018,Fall,921,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,922,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,923,1115,A,Pass,CS,COMPSC-BS,""
201809,2018,Fall,924,1115,W,Drop,"",FINC-BBA,""
201809,2018,Fall,290,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,925,1115,F,Fail,CS,COMPSC-BS,""
201809,2018,Fall,261,1115,B+,Pass,CS,COMPSC-BS,""
201809,2018,Fall,926,1115,W,Drop,CS,COMPSC-BS,""
201809,2018,Fall,927,1115,F,Fail,IS,COMPSC-BS,INFOSCI-BS
201809,2018,Fall,928,1115,C,Pass,CS,COMPSC-BS,""
201809,2018,Fall,929,1115,A,Pass,CS,COMPSC-BS,""
